vessel_id,timestamp,distance_to_port_km,speed_knots,avg_speed_last_1hr,acceleration,heading_change,engine_health
V013,153,0.0,20.96,20.92,0.54,26.92,0.74
V013,154,0.0,12.26,12.34,0.9,1.09,1.0
V013,155,0.0,15.73,15.45,-0.62,5.23,0.94
V013,156,0.0,24.24,24.07,1.36,24.71,0.84
V013,157,0.0,19.46,19.33,0.18,1.74,0.91
V013,158,0.0,8.9,9.53,0.97,7.11,0.8
V013,159,0.0,16.18,16.38,-0.64,17.77,0.79
V013,160,0.0,8.94,7.95,-1.2,23.77,0.99
V013,161,0.0,15.26,15.28,-1.06,16.53,0.74
V013,162,0.0,18.39,19.26,-0.91,22.94,0.71
V013,163,0.0,14.38,13.6,-0.44,5.21,0.81
V013,164,0.0,15.1,14.7,0.47,27.57,0.82
V013,165,0.0,11.27,10.81,1.06,17.15,0.84
V013,166,0.0,10.54,10.44,-0.66,28.29,0.97
V013,167,0.0,9.43,9.46,-0.82,12.32,0.96
V013,168,0.0,16.97,16.64,-0.88,24.01,0.89
V013,169,0.0,15.96,15.39,-0.5,28.8,0.86
V013,170,0.0,14.81,14.85,0.84,10.2,0.75
V013,171,0.0,17.94,18.27,0.64,26.46,0.81
V013,172,0.0,9.28,10.2,-0.19,18.7,0.9
V013,173,0.0,17.29,16.7,0.77,24.11,0.87
V013,174,0.0,16.31,15.53,-1.25,10.19,0.79
V013,175,0.0,24.21,24.78,0.48,15.53,0.75
V013,176,0.0,24.63,24.38,-1.18,14.81,0.96
V013,177,0.0,23.08,22.11,1.16,8.14,0.71
V013,178,0.0,22.41,23.14,0.29,17.23,0.94
V013,179,0.0,21.37,22.15,0.16,29.03,1.0
V013,180,0.0,9.98,10.68,-0.0,11.63,0.88
V013,181,0.0,8.95,8.96,1.11,6.4,0.83
V013,182,0.0,23.97,23.83,-0.42,13.22,0.86
V013,183,0.0,18.74,19.35,-0.14,24.52,0.86
V013,184,0.0,13.75,14.07,0.65,16.74,0.72
V013,185,0.0,10.89,10.46,-0.65,20.2,0.71
V013,186,0.0,20.85,20.38,-0.57,15.84,0.76
V013,187,0.0,23.04,22.21,-0.17,25.48,0.88
V013,188,0.0,12.97,12.81,0.62,29.2,0.97
V013,189,0.0,13.82,14.82,-1.49,0.83,0.95
V013,190,0.0,11.39,10.51,-0.79,12.78,0.92
V013,191,0.0,18.61,18.09,0.01,27.79,0.94
V013,192,0.0,13.49,14.46,0.63,1.87,0.71
V013,193,0.0,10.86,11.32,-0.95,15.34,0.73
V013,194,0.0,23.66,23.34,1.22,28.35,0.7
V013,195,0.0,15.89,14.94,1.23,15.55,0.72
V013,196,0.0,9.87,9.64,1.32,20.79,0.96
V013,197,0.0,14.23,13.32,1.42,0.52,0.98
V013,198,0.0,14.27,13.29,0.57,29.42,0.99
V013,199,0.0,10.74,10.1,0.2,19.12,0.92
V014,0,726.57,24.3,24.58,1.04,16.2,0.82
V014,1,680.98,24.61,24.78,1.1,28.6,0.9
V014,2,648.89,17.33,16.34,-1.38,6.03,0.76
V014,3,626.05,12.33,11.94,-0.42,12.62,0.73
V014,4,609.9,8.72,9.07,0.11,13.32,0.89
V014,5,569.02,22.07,21.93,0.42,28.61,0.95
V014,6,540.8,15.24,15.53,-0.97,16.82,0.99
V014,7,509.66,16.81,17.67,-0.28,29.97,0.87
V014,8,493.51,8.72,8.89,-0.68,0.97,0.95
V014,9,470.02,12.69,13.28,-0.64,5.83,0.99
V014,10,443.82,14.15,14.35,0.33,16.81,0.97
V014,11,407.77,19.47,19.27,1.09,5.43,0.86
V014,12,363.02,24.16,24.41,0.95,19.61,0.95
V014,13,318.47,24.06,23.6,-0.99,14.52,0.91
V014,14,296.5,11.86,10.87,-0.47,29.07,0.91
V014,15,269.05,14.82,14.21,-0.43,5.1,0.73
V014,16,225.69,23.41,24.41,-1.01,1.64,0.8
V014,17,196.34,15.85,15.26,-0.6,6.03,0.93
V014,18,159.08,20.11,20.38,-0.34,27.27,0.99
V014,19,138.8,10.95,10.4,0.08,2.74,0.83
V014,20,105.67,17.89,17.93,-0.51,16.27,0.99
V014,21,84.37,11.5,11.81,-1.37,1.99,0.87
V014,22,66.25,9.78,8.83,-0.99,16.95,0.91
V014,23,45.06,11.44,11.78,-0.95,18.4,0.82
V014,24,9.66,19.11,20.1,1.31,0.13,0.97
V014,25,0.0,9.13,10.04,-0.65,11.46,0.73
V014,26,0.0,9.91,10.36,1.33,18.32,0.91
V014,27,0.0,20.95,20.48,-1.36,0.06,0.81
V014,28,0.0,12.1,11.23,-0.96,3.73,0.97
V014,29,0.0,10.38,10.46,0.28,16.3,0.73
V014,30,0.0,13.42,12.52,-0.31,5.66,0.87
V014,31,0.0,19.78,19.84,-0.2,11.62,0.95
V014,32,0.0,11.73,12.2,0.77,12.58,0.79
V014,33,0.0,16.0,15.19,-1.36,3.35,0.76
V014,34,0.0,16.57,17.27,-0.79,28.05,0.99
V014,35,0.0,24.3,24.98,-0.41,2.18,0.87
V014,36,0.0,17.5,18.2,1.49,15.24,0.8
V014,37,0.0,11.16,10.17,0.03,16.67,0.95
V014,38,0.0,16.58,17.41,0.38,25.21,0.74
V014,39,0.0,22.54,22.89,-0.99,5.69,0.98
V014,40,0.0,8.55,8.47,-0.56,19.95,0.95
V014,41,0.0,14.13,13.98,1.45,23.52,0.97
V014,42,0.0,15.46,14.93,-0.26,21.48,0.73
V014,43,0.0,12.6,11.69,-0.2,24.82,0.71
V014,44,0.0,19.48,20.35,-0.79,20.81,0.99
V014,45,0.0,24.36,23.83,-1.2,4.45,0.91
V014,46,0.0,20.34,20.69,-0.49,5.09,0.87
V014,47,0.0,16.22,16.68,-0.18,10.16,0.79
V014,48,0.0,11.59,11.13,-1.22,10.41,0.71
V014,49,0.0,11.17,11.66,-0.52,20.05,0.92
V014,50,0.0,17.88,18.8,-1.44,22.16,0.99
V014,51,0.0,22.66,21.99,-0.52,5.17,0.88
V014,52,0.0,20.11,19.74,0.12,20.73,0.83
V014,53,0.0,22.52,23.06,-1.31,18.63,0.77
V014,54,0.0,17.48,18.39,1.14,12.14,0.79
V014,55,0.0,11.98,12.05,-1.16,16.48,0.7
V014,56,0.0,13.51,12.95,1.41,21.82,0.8
V014,57,0.0,9.58,9.61,-0.86,16.09,0.95
V014,58,0.0,18.47,18.74,0.12,27.82,0.98
V014,59,0.0,16.72,16.33,-0.12,5.6,0.89
V014,60,0.0,16.5,15.71,-0.91,14.39,0.97
V014,61,0.0,17.63,17.99,-0.48,17.14,0.83
V014,62,0.0,19.21,18.31,-0.02,8.88,0.8
V014,63,0.0,24.34,23.7,-0.57,15.3,0.96
V014,64,0.0,15.08,15.57,1.07,9.3,0.82
V014,65,0.0,14.06,14.73,-1.37,9.25,0.9
V014,66,0.0,17.61,17.49,0.12,5.93,0.83
V014,67,0.0,16.53,17.33,-0.72,26.03,0.89
V014,68,0.0,8.35,8.8,-1.39,29.92,0.96
V014,69,0.0,13.05,12.57,-0.36,10.69,0.81
V014,70,0.0,13.41,13.65,-1.01,25.38,0.94
V014,71,0.0,16.1,16.81,-0.76,0.53,0.89
V014,72,0.0,15.78,15.92,1.2,29.1,0.89
V014,73,0.0,20.99,20.16,-1.02,22.0,0.83
V014,74,0.0,15.58,15.2,0.32,5.55,0.89
V014,75,0.0,10.95,10.08,-0.51,6.93,0.97
V014,76,0.0,8.93,8.29,0.15,14.43,0.71
V014,77,0.0,8.12,9.1,0.48,10.96,0.84
V014,78,0.0,12.53,12.22,0.45,26.48,0.76
V014,79,0.0,22.29,21.53,-0.86,1.12,0.74
V014,80,0.0,23.59,23.51,-1.27,28.79,0.96
V014,81,0.0,20.83,21.7,-0.84,25.09,0.91
V014,82,0.0,22.79,23.38,-0.46,23.23,0.78
V014,83,0.0,13.59,12.8,1.31,8.73,0.86
V014,84,0.0,14.65,15.57,-0.49,23.36,0.96
V014,85,0.0,15.41,15.16,0.74,27.39,0.93
V014,86,0.0,11.86,12.64,-0.34,17.29,0.95
V014,87,0.0,11.2,11.77,0.29,26.8,0.75
V014,88,0.0,15.15,15.82,-1.44,3.37,1.0
V014,89,0.0,12.77,13.72,-0.95,10.83,0.93
V014,90,0.0,19.18,19.34,0.09,25.3,0.77
V014,91,0.0,15.52,14.83,0.29,7.52,0.8
V014,92,0.0,16.01,15.06,-1.22,20.58,0.83
V014,93,0.0,22.7,23.09,-1.48,18.5,0.73
V014,94,0.0,21.28,22.26,0.09,20.48,0.77
V014,95,0.0,15.44,16.15,-1.0,7.97,0.83
V014,96,0.0,20.11,19.86,1.28,2.83,0.81
V014,97,0.0,20.05,19.5,0.47,4.93,0.72
V014,98,0.0,10.06,10.92,0.16,23.89,0.8
V014,99,0.0,18.08,18.07,1.34,22.43,0.92
V014,100,0.0,8.79,8.89,-0.1,27.84,0.78
V014,101,0.0,12.59,12.41,-0.77,3.88,0.96
V014,102,0.0,17.49,18.21,0.99,8.46,0.86
V014,103,0.0,9.41,10.25,-0.29,11.81,0.79
V014,104,0.0,15.83,15.33,-0.38,24.0,0.95
V014,105,0.0,13.17,13.11,1.12,1.58,0.97
V014,106,0.0,11.73,12.08,0.25,16.59,0.96
V014,107,0.0,9.73,9.42,0.11,24.34,0.76
V014,108,0.0,21.65,21.45,-0.93,22.77,0.73
V014,109,0.0,16.75,15.88,-0.43,18.03,0.87
V014,110,0.0,14.88,14.74,-0.82,13.68,0.99
V014,111,0.0,22.46,21.75,-1.41,28.01,0.86
V014,112,0.0,17.14,17.7,-0.56,14.46,0.99
V014,113,0.0,19.43,18.73,-1.1,6.13,0.93
V014,114,0.0,13.02,12.06,1.33,5.09,0.7
V014,115,0.0,12.03,11.5,-0.23,27.61,0.96
V014,116,0.0,15.77,15.59,0.17,7.3,0.72
V014,117,0.0,23.97,23.34,-0.9,14.17,0.85
V014,118,0.0,8.31,7.61,-0.37,20.51,0.77
V014,119,0.0,15.19,15.31,1.17,9.78,0.74
V014,120,0.0,16.32,16.81,-1.17,12.74,0.71
V014,121,0.0,8.57,8.54,-0.61,25.35,0.88
V014,122,0.0,15.72,15.53,-0.01,1.21,0.97
V014,123,0.0,24.97,24.33,-1.14,4.31,0.9
V014,124,0.0,19.24,19.94,0.76,13.49,0.88
V014,125,0.0,19.7,19.73,-0.07,19.35,0.87
V014,126,0.0,18.95,19.17,0.66,19.28,0.86
V014,127,0.0,19.59,19.49,-0.77,0.04,0.87
V014,128,0.0,18.04,18.99,-0.42,11.82,0.76
V014,129,0.0,9.2,9.74,-0.75,18.27,0.91
V014,130,0.0,16.01,16.76,-0.17,8.55,0.97
V014,131,0.0,22.65,21.97,-1.42,2.7,0.79
V014,132,0.0,24.53,24.65,-0.38,26.66,0.84
V014,133,0.0,13.36,14.24,1.05,25.31,0.85
V014,134,0.0,21.42,20.78,0.22,29.52,0.79
V014,135,0.0,21.5,21.48,-1.38,22.89,0.75
V014,136,0.0,18.74,17.91,1.34,8.75,0.77
V014,137,0.0,10.2,11.09,0.64,22.25,0.85
V014,138,0.0,16.07,15.29,0.18,7.41,0.99
V014,139,0.0,21.54,21.37,-1.05,23.56,0.74
V014,140,0.0,11.22,10.64,0.17,23.61,0.79
V014,141,0.0,9.44,9.37,0.74,6.65,0.77
V014,142,0.0,24.1,25.01,1.47,24.23,0.76
V014,143,0.0,11.6,11.28,-0.55,28.7,0.94
V014,144,0.0,20.31,19.68,1.23,24.84,0.75
V014,145,0.0,22.81,22.35,-1.26,19.7,0.9
V014,146,0.0,9.61,9.25,1.48,20.35,0.92
V014,147,0.0,11.62,10.78,-0.67,7.47,0.77
V014,148,0.0,11.28,11.43,-0.52,24.61,0.76
V014,149,0.0,15.9,14.93,-0.05,1.68,0.99
V014,150,0.0,21.44,21.42,-1.24,17.77,0.93
V014,151,0.0,11.24,11.38,0.94,23.05,0.94
V014,152,0.0,22.95,23.82,-0.28,17.06,0.94
V014,153,0.0,19.85,20.84,-1.46,10.65,0.78
V014,154,0.0,12.46,11.9,0.63,2.54,0.92
V014,155,0.0,19.79,19.29,-0.74,18.87,0.93
V014,156,0.0,22.9,23.6,1.39,17.44,0.97
V014,157,0.0,21.74,22.53,-1.47,28.98,0.84
V014,158,0.0,21.57,20.82,-0.31,8.14,0.79
V014,159,0.0,10.1,10.71,-1.47,9.38,0.75
V014,160,0.0,18.01,17.52,-0.72,14.65,0.9
V014,161,0.0,10.06,9.41,-0.76,29.21,0.82
V014,162,0.0,18.18,17.67,-0.03,2.22,0.71
V014,163,0.0,15.97,15.77,-1.09,20.63,1.0
V014,164,0.0,14.73,14.98,1.39,24.95,0.84
V014,165,0.0,20.54,19.79,0.04,8.37,0.75
V014,166,0.0,15.25,14.51,0.6,13.69,0.86
V014,167,0.0,10.49,9.77,0.25,29.55,0.73
V014,168,0.0,12.86,13.6,-1.28,26.28,0.86
V014,169,0.0,14.94,14.56,-0.61,9.17,0.97
V014,170,0.0,20.3,20.64,0.9,7.71,0.89
V014,171,0.0,15.82,16.39,-0.57,19.3,0.96
V014,172,0.0,14.84,13.97,0.05,10.38,0.9
V014,173,0.0,24.17,24.14,-0.1,19.64,0.73
V014,174,0.0,12.31,13.15,0.51,0.4,0.76
V014,175,0.0,19.61,20.14,1.02,8.77,0.98
V014,176,0.0,17.4,17.79,0.29,3.68,0.99
V014,177,0.0,10.09,9.6,0.94,18.56,0.95
V014,178,0.0,16.77,16.52,1.27,1.09,0.96
V014,179,0.0,11.92,12.62,-1.08,17.41,0.97
V014,180,0.0,16.05,16.54,0.91,22.09,0.98
V014,181,0.0,15.6,14.94,-1.36,7.39,0.74
V014,182,0.0,17.49,16.86,-1.38,1.08,0.95
V014,183,0.0,18.05,17.77,1.18,2.11,0.99
V014,184,0.0,18.48,17.84,0.54,22.9,0.83
V014,185,0.0,22.65,21.95,-0.66,2.8,0.76
V014,186,0.0,12.06,12.89,-1.27,12.82,0.86
V014,187,0.0,23.28,24.27,0.76,29.12,0.94
V014,188,0.0,24.37,24.79,-1.26,12.06,0.89
V014,189,0.0,13.96,13.51,0.23,28.01,0.71
V014,190,0.0,21.08,21.52,1.39,27.92,0.93
V014,191,0.0,16.85,16.26,0.14,22.96,0.97
V014,192,0.0,21.43,20.82,0.3,9.97,0.7
V014,193,0.0,11.4,10.63,1.03,7.76,0.79
V014,194,0.0,24.32,24.08,-1.47,8.52,0.74
V014,195,0.0,9.75,8.9,0.28,5.68,0.81
V014,196,0.0,22.65,22.5,1.25,14.94,0.82
V014,197,0.0,20.76,19.9,-1.23,19.56,0.85
V014,198,0.0,21.44,22.27,-0.33,17.89,0.85
V014,199,0.0,24.69,25.35,1.24,7.63,0.93
V015,0,876.82,11.55,12.44,-1.44,28.96,0.74
V015,1,836.21,21.93,21.48,-0.45,6.5,0.88
V015,2,810.43,13.92,14.23,-1.45,1.93,0.73
V015,3,782.42,15.12,15.75,1.16,7.34,0.87
V015,4,743.42,21.06,20.64,-0.27,15.72,0.74
V015,5,727.78,8.44,7.75,0.38,2.21,0.76
V015,6,702.33,13.74,12.9,-0.92,27.34,0.71
V015,7,666.94,19.11,18.88,0.52,17.66,0.77
V015,8,625.45,22.4,22.39,0.97,12.18,1.0
V015,9,586.38,21.1,22.03,0.04,14.21,0.93
V015,10,543.85,22.96,23.89,-0.53,23.96,0.76
V015,11,511.85,17.27,16.63,-0.46,27.94,0.74
V015,12,477.13,18.75,18.94,-1.14,9.78,0.87
V015,13,456.42,11.18,11.78,1.42,6.44,0.76
V015,14,427.28,15.73,16.23,-0.66,0.6,0.86
V015,15,382.34,24.26,24.04,-0.24,29.07,0.91
V015,16,344.89,20.23,20.35,1.42,20.67,0.97
V015,17,308.05,19.89,20.36,-0.63,9.1,0.93
V015,18,283.89,13.04,13.17,-0.75,24.51,0.73
V015,19,242.96,22.1,22.31,-0.94,16.26,0.78
V015,20,217.96,13.5,13.2,-1.31,29.58,0.71
V015,21,182.29,19.26,19.0,0.44,10.69,0.9
V015,22,144.51,20.4,20.78,-1.16,19.71,0.78
V015,23,128.79,8.49,8.32,-0.2,14.02,0.91
V015,24,104.25,13.25,12.88,-1.32,20.6,0.87
V015,25,78.43,13.94,14.35,0.11,14.08,0.85
V015,26,43.58,18.82,19.14,-0.63,4.22,0.75
V015,27,8.64,18.87,19.62,-0.27,5.09,0.93
V015,28,0.0,22.15,22.91,0.32,25.82,0.7
V015,29,0.0,9.82,9.01,0.64,2.09,0.85
V015,30,0.0,16.04,15.66,1.11,5.11,0.81
V015,31,0.0,21.16,20.22,0.52,24.49,0.98
V015,32,0.0,22.9,22.54,0.26,2.32,0.78
V015,33,0.0,9.6,9.23,1.13,10.42,0.87
V015,34,0.0,15.37,15.29,1.41,8.88,0.89
V015,35,0.0,15.14,14.26,-0.03,24.4,0.73
V015,36,0.0,9.18,8.49,0.79,21.72,0.87
V015,37,0.0,15.96,16.74,0.8,24.36,0.94
V015,38,0.0,18.93,18.84,1.09,27.78,0.71
V015,39,0.0,8.88,9.79,-0.67,26.2,0.82
V015,40,0.0,10.02,9.19,-1.03,7.5,0.85
V015,41,0.0,19.93,20.9,-0.18,15.55,0.86
V015,42,0.0,17.17,17.21,-1.47,0.05,0.73
V015,43,0.0,9.73,10.14,-0.89,26.84,0.98
V015,44,0.0,24.59,25.47,-0.68,15.29,0.75
V015,45,0.0,21.71,22.48,1.05,13.0,0.93
V015,46,0.0,9.66,8.74,0.76,12.76,1.0
V015,47,0.0,9.65,10.36,-0.06,24.81,0.95
V015,48,0.0,23.57,23.17,1.35,4.55,0.72
V015,49,0.0,15.34,15.99,-0.08,24.88,0.92
V015,50,0.0,11.56,12.46,-1.32,26.95,0.79
V015,51,0.0,16.5,16.35,-0.98,10.74,0.76
V015,52,0.0,11.47,10.84,-0.03,23.94,0.87
V015,53,0.0,23.18,23.46,0.57,20.03,0.83
V015,54,0.0,19.72,18.86,1.08,23.33,0.77
V015,55,0.0,21.06,20.08,-0.85,1.95,0.93
V015,56,0.0,20.85,21.48,-1.49,15.04,0.91
V015,57,0.0,10.64,10.94,-1.25,5.44,0.84
V015,58,0.0,19.11,18.4,-0.94,6.13,0.77
V015,59,0.0,11.85,11.64,0.46,13.14,0.93
V015,60,0.0,20.23,19.48,-1.35,26.34,0.72
V015,61,0.0,10.52,9.57,0.39,17.47,1.0
V015,62,0.0,23.08,22.9,-0.39,8.91,0.75
V015,63,0.0,10.35,9.61,-1.16,7.22,0.79
V015,64,0.0,24.35,24.5,1.46,11.17,0.84
V015,65,0.0,13.52,12.88,-1.07,28.35,1.0
V015,66,0.0,8.76,8.06,-0.23,5.59,0.81
V015,67,0.0,10.19,10.11,-0.68,10.56,0.73
V015,68,0.0,15.28,16.24,-0.51,26.29,0.95
V015,69,0.0,24.18,24.77,0.48,25.7,0.72
V015,70,0.0,15.87,16.85,0.81,28.86,0.93
V015,71,0.0,22.87,23.29,0.78,15.7,0.98
V015,72,0.0,22.03,22.71,0.52,9.14,0.71
V015,73,0.0,23.91,24.08,-0.61,4.47,0.95
V015,74,0.0,22.22,22.85,0.44,10.98,0.79
V015,75,0.0,8.15,8.81,-1.24,18.92,0.85
V015,76,0.0,16.95,17.81,-1.41,23.2,0.72
V015,77,0.0,8.65,8.51,-1.31,23.67,0.86
V015,78,0.0,8.49,7.57,0.34,24.18,0.83
V015,79,0.0,17.43,18.03,0.33,6.74,0.88
V015,80,0.0,18.68,19.15,0.36,29.08,0.76
V015,81,0.0,24.17,24.25,0.52,2.98,0.81
V015,82,0.0,21.08,21.49,-1.38,16.4,0.73
V015,83,0.0,24.93,25.72,-1.44,25.76,0.98
V015,84,0.0,14.01,14.45,-0.17,19.66,0.8
V015,85,0.0,13.48,13.33,-1.06,24.93,0.8
V015,86,0.0,14.8,15.59,-0.01,16.33,0.99
V015,87,0.0,23.07,22.41,-0.08,29.14,0.81
V015,88,0.0,14.32,13.71,-1.16,22.21,0.93
V015,89,0.0,24.47,25.02,-0.77,1.2,1.0
V015,90,0.0,13.79,13.41,1.22,17.55,0.76
V015,91,0.0,23.11,24.1,-1.24,25.87,0.82
V015,92,0.0,16.91,17.74,1.42,7.86,0.76
V015,93,0.0,9.37,9.49,-1.46,12.36,0.72
V015,94,0.0,14.89,13.97,1.01,6.29,0.8
V015,95,0.0,22.79,23.28,-0.84,2.16,0.91
V015,96,0.0,14.64,15.17,-0.16,10.38,0.84
V015,97,0.0,20.73,21.53,-1.35,15.72,0.71
V015,98,0.0,15.96,16.73,-0.42,27.97,0.89
V015,99,0.0,23.88,24.39,-1.19,6.93,0.82
V015,100,0.0,10.89,10.88,-0.09,28.69,0.83
V015,101,0.0,21.36,22.24,1.13,6.26,0.85
V015,102,0.0,13.91,13.71,-0.42,24.79,0.84
V015,103,0.0,16.9,17.87,-1.32,14.64,0.93
V015,104,0.0,10.57,10.79,-0.78,26.02,0.8
V015,105,0.0,13.59,13.79,-0.95,8.55,0.82
V015,106,0.0,14.01,14.06,0.3,17.0,0.9
V015,107,0.0,13.23,12.48,0.78,25.52,0.78
V015,108,0.0,14.92,14.92,0.1,19.78,0.71
V015,109,0.0,20.27,19.39,-0.1,24.83,0.84
V015,110,0.0,10.53,11.5,1.17,23.14,0.82
V015,111,0.0,11.13,12.01,0.1,25.57,0.8
V015,112,0.0,13.7,14.67,0.07,4.22,0.77
V015,113,0.0,16.19,15.28,-0.11,12.57,0.93
V015,114,0.0,14.03,15.0,-0.96,17.73,0.73
V015,115,0.0,20.48,21.47,0.96,16.67,0.85
V015,116,0.0,22.2,23.07,1.47,11.9,1.0
V015,117,0.0,10.65,10.16,-1.23,8.15,0.93
V015,118,0.0,22.5,23.06,0.39,15.42,0.91
V015,119,0.0,14.64,15.33,0.53,20.93,0.86
V015,120,0.0,23.05,22.55,-0.36,23.33,0.85
V015,121,0.0,23.12,22.81,-0.39,26.66,0.84
V015,122,0.0,16.77,16.44,-0.67,19.68,0.74
V015,123,0.0,22.95,23.51,-0.93,20.82,0.88
V015,124,0.0,11.14,10.68,-0.27,20.98,0.89
V015,125,0.0,17.05,17.58,0.77,18.54,0.94
V015,126,0.0,13.68,14.44,0.34,24.67,0.86
V015,127,0.0,11.71,11.8,-0.39,20.92,0.84
V015,128,0.0,22.21,22.57,0.55,6.51,1.0
V015,129,0.0,22.31,22.89,-0.51,16.07,0.74
V015,130,0.0,17.15,16.45,0.16,19.46,0.82
V015,131,0.0,16.48,17.23,-1.17,23.75,0.75
V015,132,0.0,8.62,8.0,0.8,12.15,0.96
V015,133,0.0,16.92,15.96,0.65,3.31,0.94
V015,134,0.0,10.86,10.55,0.78,28.63,0.81
V015,135,0.0,22.1,21.48,0.92,19.72,0.76
V015,136,0.0,13.14,12.41,-0.35,6.11,0.89
V015,137,0.0,24.91,23.93,0.12,17.21,0.97
V015,138,0.0,16.6,16.69,-0.09,8.07,0.72
V015,139,0.0,14.95,14.05,0.15,9.22,0.86
V015,140,0.0,10.28,11.15,1.18,5.7,0.8
V015,141,0.0,18.43,17.62,-0.44,7.53,0.97
V015,142,0.0,22.49,22.65,0.06,27.92,0.98
V015,143,0.0,24.48,23.73,-1.02,20.3,0.86
V015,144,0.0,8.31,7.44,1.16,26.07,0.81
V015,145,0.0,23.15,23.34,0.92,12.82,0.73
V015,146,0.0,15.37,15.29,0.15,3.17,1.0
V015,147,0.0,12.15,11.55,0.08,16.12,0.83
V015,148,0.0,21.12,21.16,0.33,21.71,0.71
V015,149,0.0,17.7,18.47,-1.45,12.16,0.98
V015,150,0.0,14.0,13.92,1.44,5.98,0.72
V015,151,0.0,22.61,23.35,-0.08,15.43,0.95
V015,152,0.0,20.56,20.09,-1.45,14.39,0.96
V015,153,0.0,23.23,24.14,1.14,17.4,0.83
V015,154,0.0,21.17,21.65,0.11,2.62,0.98
V015,155,0.0,15.75,15.47,0.39,20.22,0.76
V015,156,0.0,22.23,21.81,-0.94,12.19,0.92
V015,157,0.0,24.41,25.03,1.32,4.22,0.72
V015,158,0.0,17.48,17.06,0.98,20.16,0.99
V015,159,0.0,12.33,12.3,0.0,7.18,0.88
V015,160,0.0,15.54,15.43,-0.41,0.51,0.86
V015,161,0.0,13.7,12.7,-0.58,8.36,0.82
V015,162,0.0,10.24,10.26,0.58,18.91,0.94
V015,163,0.0,15.68,15.72,0.93,12.83,0.91
V015,164,0.0,15.39,15.22,0.78,5.25,0.8
V015,165,0.0,11.81,11.53,-0.81,17.38,0.94
V015,166,0.0,21.37,21.1,1.47,17.82,0.82
V015,167,0.0,22.2,22.66,0.75,5.88,0.84
V015,168,0.0,22.65,22.66,0.55,17.64,0.95
V015,169,0.0,12.84,12.99,-1.13,20.71,0.92
V015,170,0.0,8.73,9.08,-0.26,3.72,0.83
V015,171,0.0,11.3,11.13,-0.35,22.15,0.93
V015,172,0.0,18.32,17.36,1.29,20.59,0.71
V015,173,0.0,21.92,21.32,0.24,14.0,0.83
V015,174,0.0,23.13,23.0,-1.27,28.4,0.98
V015,175,0.0,19.64,19.57,-1.22,23.72,0.72
V015,176,0.0,9.17,9.24,-1.02,0.23,0.83
V015,177,0.0,10.33,9.65,-1.27,6.15,0.91
V015,178,0.0,21.75,21.66,0.02,0.98,0.72
V015,179,0.0,12.38,12.47,0.72,18.15,0.82
V015,180,0.0,10.01,10.57,-0.41,22.08,0.85
V015,181,0.0,20.56,21.37,1.26,16.05,0.85
V015,182,0.0,12.52,13.39,-0.13,3.83,0.83
V015,183,0.0,10.16,10.16,0.18,10.13,0.72
V015,184,0.0,24.04,24.59,1.02,11.01,0.93
V015,185,0.0,16.25,15.65,-1.13,10.35,0.74
V015,186,0.0,24.97,24.07,-0.18,13.56,0.79
V015,187,0.0,17.71,17.01,0.85,9.97,0.88
V015,188,0.0,20.17,20.94,1.01,18.25,0.82
V015,189,0.0,16.55,17.09,1.13,3.11,0.82
V015,190,0.0,21.19,21.06,-0.5,12.34,0.88
V015,191,0.0,25.0,24.98,-0.87,4.89,0.71
V015,192,0.0,17.5,17.59,-0.88,20.86,0.92
V015,193,0.0,12.4,12.09,1.47,11.23,0.93
V015,194,0.0,15.7,16.28,0.81,20.03,0.96
V015,195,0.0,23.97,24.13,-0.79,11.96,0.93
V015,196,0.0,19.07,18.42,-1.35,20.49,0.78
V015,197,0.0,16.49,16.99,0.19,2.5,0.76
V015,198,0.0,11.73,11.24,0.2,15.12,0.76
V015,199,0.0,9.15,8.49,1.45,14.06,0.96
V016,0,1742.21,16.7,17.11,-0.92,20.65,0.78
V016,1,1701.2,22.15,21.31,0.82,3.0,0.96
V016,2,1676.8,13.17,13.48,-0.04,10.99,0.89
V016,3,1632.15,24.11,23.19,1.26,18.27,0.94
V016,4,1605.25,14.53,14.47,1.11,12.45,0.86
V016,5,1589.8,8.34,7.66,0.43,21.51,0.87
V016,6,1570.47,10.44,10.33,-0.43,14.87,0.96
V016,7,1531.23,21.19,20.36,1.17,14.15,0.92
V016,8,1512.0,10.38,10.72,-0.79,13.15,0.71
V016,9,1492.41,10.58,9.76,-0.78,3.0,0.91
V016,10,1476.68,8.49,8.73,-1.08,28.35,0.98
V016,11,1454.77,11.83,12.06,-1.42,27.95,0.86
V016,12,1438.59,8.73,8.42,-1.27,11.79,0.9
V016,13,1408.98,15.99,15.76,-1.14,7.35,0.73
V016,14,1368.74,21.73,21.0,0.29,10.28,0.77
V016,15,1333.79,18.87,18.78,-0.3,17.79,0.85
V016,16,1309.42,13.16,13.28,0.51,0.8,0.84
V016,17,1292.79,8.98,8.35,0.18,25.99,0.96
V016,18,1275.77,9.19,9.03,0.25,4.41,0.93
V016,19,1237.52,20.65,21.46,-1.47,6.5,0.95
V016,20,1201.6,19.4,20.19,-1.33,17.91,0.87
V016,21,1185.66,8.61,8.63,0.33,5.74,0.78
V016,22,1150.68,18.89,18.82,1.07,10.27,0.78
V016,23,1104.86,24.74,25.56,-1.41,23.12,0.73
